Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
imbalance_prices - Long_t-60min,0.004926325204416571,0.005476562845775333,0.013297710139799164,0.006086477235556686,0.005659604370316316,0.015015257151884726,0.00658046201671823,0.006300433738535503,0.007252519517002611,0.005645239228804712,0.004639296125063993,0.005969307228308025,0.007749528396074311,0.005369322846407158,0.005436369974311674
imbalance_prices - Short_t-60min,0.009433669663449109,0.00761920969059247,0.009889294619959401,0.00883768882444656,0.009921000981052202,0.012969109486366506,0.00633094598028947,0.012698005340178497,0.004528485411075963,0.008395948062076058,0.00908940115564701,0.010958616653545505,0.0063371762868773655,0.008899739439148107,0.0049099020226590255
imbalance_volumes - value_t-60min,0.004427968360186469,0.0055904082031192955,0.007163600514082645,0.005512167666143796,0.00488044208933934,0.029945198064728173,0.0029434579384069364,0.002969499639690298,0.011684906064056122,0.0030071200346355907,0.0033964685813257915,0.013972443567952724,0.0026186490088983875,0.0035877030787651166,0.013321984202266322
imbalance_prices - Long_t-45min,0.011209080553308014,0.010485026903228572,0.014463796389696654,0.01053964057063422,0.00964255233437143,0.027704163804795824,0.009245370649354299,0.01159119539911626,0.008232247456748155,0.011025034644291736,0.010272170046329847,0.012527233642147622,0.014524666612232976,0.010209019454981899,0.006670741511123197
imbalance_prices - Short_t-45min,0.017481008425299024,0.017508844474883517,0.01256814368077994,0.010082307160973868,0.012009660914842244,0.01010824233351741,0.010048992316396834,0.008993439699062548,0.0075348491805598316,0.008203427162239678,0.010090185187887983,0.00731390357480268,0.004070118738873134,0.010388052966577561,0.0037615242253868928
imbalance_volumes - value_t-45min,0.013304049502872659,0.012433133817275689,0.059231128809624355,0.012044710773005136,0.012959039024364755,0.03284331835501962,0.010653750726851286,0.009729932552131686,0.039227483827693505,0.005822144362538893,0.006350833299096848,0.01184257866932603,0.006368553414384223,0.005650428019049286,0.02150314676431299
imbalance_prices - Long_t-30min,0.03000842271862348,0.02555191967929727,0.015202211504776643,0.027877120530669344,0.028675601281363924,0.023821003851046952,0.022442604249634315,0.023858515735526453,0.019782158059715584,0.0167922955306567,0.0186758846273151,0.01921084801662073,0.019803021596369944,0.019544823975214967,0.021609381665810362
imbalance_prices - Short_t-30min,0.02494557316223836,0.028376988023897865,0.012051353406661178,0.024060531065886608,0.024622479878074956,0.008363732805412838,0.023624490473535844,0.019407135465269676,0.022839203678850027,0.02177340600491152,0.021503507863977575,0.007438236334583053,0.016407529083051486,0.01958013589787879,0.010736754801502685
imbalance_volumes - value_t-30min,0.003670997692439414,0.00395853880352297,0.03393745962502089,0.003363547122863565,0.0034831736660635216,0.034966210199856504,0.0045844430076776915,0.004762078038460458,0.032978365488725105,0.005307753446384595,0.004593258972889999,0.00944638303062311,0.0032515869510316405,0.00318140456170363,0.03238291035724614
imbalance_prices - Long_t-15min,0.0846870693960882,0.08541430054500233,0.03055253384623211,0.06549948280592799,0.05585743162993458,0.02996300420621992,0.052515960198390534,0.04422590099236914,0.03980457224395286,0.04056342165910246,0.0438503774816636,0.034050706391921266,0.030038679975315973,0.027177535672723026,0.05044844903808553
imbalance_prices - Short_t-15min,0.12120940492964291,0.1261025173918024,0.01657751917622227,0.10028010904358234,0.11011874700752378,0.016589051801613096,0.08987223140873539,0.097627574614482,0.012244097686741952,0.07576528136513662,0.07902065959645552,0.017616544380929553,0.06931440165276581,0.07666100097831804,0.009630963155012977
imbalance_volumes - value_t-15min,0.02874204783709138,0.028266127294569742,0.2650485387276858,0.022374414948164487,0.021537115492741576,0.1761083670189255,0.020255642525262373,0.01986503677323344,0.1336216800317634,0.013121104502795787,0.013758504886009177,0.10959909389412496,0.010115914571702888,0.008682039797808102,0.06174757917772513
