Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
generation_import - Generation - Hydro Pumped Storage,0.028504287191055484,0.027681070173042825,0.026053669550208724,0.01720432033525867,0.022098691672544874,0.01726384511057404,0.007996928547847346,0.01831990253360709,0.006291569537352188,0.012692915059276857,0.010061817356705433,0.006240153633518275,0.003150435353023795,0.006824488458347332,0.0073767218263783435
10m_wind_speed_std,0.003309876463396904,0.003725543678067879,0.0070832989076402555,0.003327017455051646,0.0034782818575749843,0.0036139873987444844,0.003323590543251612,0.0035862874848053253,0.0027422432936182305,0.002321914256537639,0.002949539771962236,0.005670326400912018,0.0021368558160706924,0.0025419365456721154,0.00829567545557802
generation_import - Import - DE_LU,0.0037263762679767753,0.004528203560776092,0.004298238212301158,0.0035699189649767505,0.008526139564936783,0.00779519748643952,0.008956456576470146,0.010055026673049723,0.006923950723666167,0.015282513838416889,0.012586742721585324,0.004076781604622738,0.021272719313798007,0.014792271604899725,0.005613836016584173
temperature_mean_celsius,0.008776907509934971,0.00400007088439088,0.0026129902270449748,0.00531187617876094,0.0047107906290209485,0.004122533591173124,0.0067475987664247445,0.006746835169138649,0.006399280567986353,0.004927103040068687,0.004419561166200566,0.005446451908792369,0.007228543244329558,0.00342297945748669,0.003973263996113019
generation_import - Import - LT,0.011996597957244375,0.011114270354650216,0.0035167627477731005,0.010930441999138566,0.011285437539900158,0.003257720440376943,0.010601634459104389,0.01180961454068165,0.0017709823755868684,0.0072419153293849375,0.010520323425325842,0.0026965441579159233,0.008943740137299755,0.007527846881224832,0.002050187892834515
temperature_std_celsius,0.00965334999994957,0.00797942058040917,0.017144635823671706,0.007067146968845918,0.009204971191065852,0.013638370689030125,0.010346323248042608,0.013160758537874245,0.01865472557998146,0.015506297772519247,0.009589803310111165,0.01475509631470777,0.011557724528509426,0.014081865765023394,0.018406196427327815
wind_and_solar_forecast - Wind Onshore,0.005336038327355397,0.002184325661907394,0.01691276192890291,0.006667614939415216,0.0021961368915572165,0.020721985879468774,0.0028393748517804057,0.004550011870036542,0.021255194229332117,0.006115040228668818,0.0044912145599610084,0.020543001716776418,0.004101389745731012,0.0042723058550291175,0.02029399721950176
ssrd_mean_j_m2,0.014446005785284797,0.006195129752144567,0.004433168797893814,0.007107693888518042,0.004839533406912977,0.004528937610826688,0.006104116151109337,0.002880257764523776,0.0032872838036346365,0.0054015024308591815,0.0026410862441152857,0.006404096655109243,0.002937384095703237,0.008385479853786819,0.009437183979807742
generation_import - Import - SE_4,0.007252076848308206,0.004744471915837494,0.00477722927522882,0.010001995789440115,0.011233283420482621,0.004547684777490758,0.013388998072317918,0.014521473795190105,0.004118756610900163,0.01172855283489912,0.013062362747845327,0.00400453192288478,0.015471402961033163,0.01555176620517159,0.0031164236519189217
generation_import - Generation - Fossil Oil,0.002927754070566152,0.0038699781932664337,0.014189265783265001,0.0027619630670587866,0.004921918833759264,0.011545202968816738,0.004716365993190265,0.006903048127674992,0.008520091686790692,0.0055907071830561105,0.007656718387075671,0.004888504661355967,0.004516883242657059,0.01093824230053724,0.01106741724643507
