Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min
generation - Geothermal - Actual Aggregated_t-60min,0.00474516406344992,0.009298685457804823,0.0035885194698194026,0.002924289284959741,0.0022409881824123658,0.0025674624587591096,0.004222148105378437,0.0030764541873841153,0.0028151787274628077,0.00495519639857821
generation - Hydro Run-of-river and poundage - Actual Aggregated_t-60min,0.004277514655041159,0.002728252095710559,0.0056920115091779735,0.003569175741833533,0.0014225501326529865,0.0021089065709356874,0.0019675204636762375,0.0031264064102542763,0.0011527289830423797,0.0012787795805895713
generation - Hydro Pumped Storage - Actual Aggregated_t-60min,0.014782408531958936,0.014290306387375494,0.013412721650995081,0.011842721264787541,0.012992093605425907,0.011419082560547395,0.00691343642710126,0.004657754168867541,0.006744612977297947,0.008106030338749405
load - Actual Load_t-60min,0.002258750838967217,0.004085970580736103,0.0019975529951479984,0.002065892955275558,0.002611286551657031,0.0018444771383342414,0.0015416883100442646,0.0016246889226526947,0.001814227584971377,0.0023417784278597083
generation - Fossil Coal-derived gas - Actual Aggregated_t-60min,0.0030359932690384992,0.00180550834677274,0.002741006851179918,0.003550260363253301,0.0013967122456033394,0.0008737254867428419,0.002763711158282604,0.0021091397283562402,0.0012044598049551496,0.0017536538787890094
generation - Waste - Actual Aggregated_t-60min,0.00483850685906873,0.005477818015516959,0.008959652631143398,0.007908688915209496,0.0067401584699109665,0.009380448418612885,0.0037608107246130656,0.004816310148458342,0.00707434882837515,0.0026937714031290624
generation - Biomass - Actual Aggregated_t-60min,0.01592326109426358,0.01068679902567237,0.00776308599600452,0.008533866005091113,0.006670677021469601,0.007161653720811046,0.007622609793466836,0.007542964679338184,0.011017876093221276,0.008987444944228628
generation - Other - Actual Aggregated_t-60min,0.005475231501827238,0.006263274020071549,0.004234248747605306,0.002156779450932632,0.0034920083004399203,0.002713016970732042,0.0035123331686700114,0.002020731976179377,0.0021828079341503328,0.0015230614420879646
generation - Fossil Gas - Actual Aggregated_t-60min,0.005976330365696413,0.0055278439432986486,0.005178712136721287,0.0017489357924050637,0.002612268891542044,0.00443213368569775,0.006660873978125892,0.002882181699027569,0.0028640821133449207,0.005916826546241282
generation - Fossil Hard coal - Actual Aggregated_t-60min,0.001434832826899509,0.0015987140947436274,0.002511937403628508,0.0017641513907265107,0.0019719495611377623,0.002059463973158927,0.0023788574410646105,0.0019479109431613324,0.0039508106633365965,0.0015461105587592102
generation - Fossil Oil - Actual Aggregated_t-60min,0.007141967696018582,0.005485367134890112,0.004363152092972086,0.007621908797271317,0.0032326163382135746,0.006318733102496481,0.005718426459482544,0.002974929294437288,0.00409907088360842,0.003649191301305109
generation - Hydro Water Reservoir - Actual Aggregated_t-45min,0.002239146841156071,0.004245719150112563,0.0026515487979008865,0.0018534180926872068,0.002039547605480948,0.004183551529022225,0.002013244740839582,0.0017029303649251234,0.0014174197648742393,0.001634199727070836
generation - Wind Onshore - Actual Aggregated_t-45min,0.01198890926081731,0.014574869358675642,0.008965898671667673,0.006834074094026164,0.006741732816387412,0.005053377084824205,0.0020940355476705007,0.008471773896221179,0.003291326273901177,0.0037901688599886255
generation - Fossil Brown coal/Lignite - Actual Aggregated_t-45min,0.010221901620883727,0.007533992110475083,0.007903943247882125,0.00845469224232329,0.004976604742660129,0.006177021468232851,0.006645708374122648,0.0030830960943465584,0.0038471016351459184,0.006284468646234018
generation - Other renewable - Actual Aggregated_t-45min,0.008602944713784382,0.007185459074040409,0.0027563714291345604,0.007771068297413876,0.0017235910719873573,0.004093509472804726,0.0024859056336699725,0.0026532191079386394,0.005451567716501814,0.0015156532044049982
generation - Solar - Actual Aggregated_t-45min,0.0043065632604048,0.002572038037887978,0.0046103775149731515,0.008557290636046672,0.005094912992390164,0.008426349060493521,0.0025205277599370675,0.003120958379769945,0.00391678585452064,0.005348043077658076
generation - Hydro Pumped Storage - Actual Consumption_t-45min,0.004848654115645331,0.009309086438865051,0.0018541778383205382,0.003977719909251391,0.001336910044987917,0.00263746884255724,0.0021134603401317237,0.0060327595055860005,0.007416710227946169,0.0032287401272213857
generation - Wind Offshore - Actual Aggregated_t-45min,0.003384972773230402,0.005743652077856496,0.004426865199064196,0.002892800455319957,0.0016281578509427846,0.0017058206095480273,0.006508253572101239,0.0020617964748071245,0.0031813761226776476,0.004795509771694299
generation - Geothermal - Actual Aggregated_t-45min,0.0039307052792819375,0.0031233467039069184,0.0024911837141935395,0.0035244456701793753,0.002673447818657678,0.0028926964545753437,0.0030470498454928927,0.0030483526964553676,0.0028593994191051025,0.002916278754724772
generation - Hydro Run-of-river and poundage - Actual Aggregated_t-45min,0.0015720153986000015,0.0017172748655784743,0.0017449263333273847,0.002730103705676811,0.0034105848741006924,0.0017370007050212734,0.003220384653526253,0.0016036880673407268,0.003624824886512215,0.0018264087355300944
generation - Hydro Pumped Storage - Actual Aggregated_t-45min,0.0012092448944008539,0.004284326156404859,0.0036314909797147267,0.0024422485313089055,0.005191554344841279,0.002736463922533403,0.007300718250347927,0.0015155965022843247,0.0018393037823943815,0.003794046162755478
load - Actual Load_t-45min,0.011379802073322936,0.01233902789776039,0.006785130693510382,0.010041373437235962,0.008495346336840157,0.008497116364369603,0.0061509100640832915,0.003091445449130788,0.004530610806516052,0.0034383509696617695
generation - Fossil Coal-derived gas - Actual Aggregated_t-45min,0.002301244434558612,0.002295433897747131,0.0012932305928479765,0.001629657371024223,0.0011918594020580713,0.0017869983042655803,0.002315471088528284,0.0037441625567571466,0.0013925102572757168,0.001986692054761079
generation - Waste - Actual Aggregated_t-45min,0.003110375175617264,0.003727250521871028,0.0017044183569447,0.0012698267003770525,0.00305568523952752,0.004347139388020878,0.0023156300142072725,0.002026207709517621,0.0030210936694206793,0.0013614581035499213
generation - Biomass - Actual Aggregated_t-45min,0.0024688294973757366,0.0025945814295803304,0.0035930797130786234,0.0016885330011391488,0.00416032471010476,0.0021214898982332216,0.003067547911850852,0.0044682149993877825,0.00675315268128179,0.002723363607770807
generation - Other - Actual Aggregated_t-45min,0.004595247937416389,0.005657059976680102,0.006034305386827327,0.0018312263898799302,0.0022365806527832317,0.003110352428993792,0.0023730731956966337,0.0022740722488888425,0.0020832440060517,0.0022855630779001785
generation - Fossil Gas - Actual Aggregated_t-45min,0.009793410263191617,0.007203858776174457,0.005296760754510615,0.006241289879978012,0.005177374185098983,0.007778654033230851,0.004739270763802778,0.0016650072229078888,0.0021871988691709704,0.0024231049196205274
generation - Fossil Hard coal - Actual Aggregated_t-45min,0.0023438736974385394,0.002299557795665805,0.006591753181095555,0.0019177751279976292,0.0013971473456058448,0.003046604337196186,0.0012926827633364154,0.0021666453493421616,0.0015018758294404505,0.0022361255161522423
generation - Fossil Oil - Actual Aggregated_t-45min,0.001946432242580613,0.002263762837066679,0.0034232292939097987,0.0017802378515407327,0.0020199952023740478,0.004180137110561191,0.0033801023886844634,0.0015443124839994197,0.003643627791173458,0.0013577625779144001
generation - Hydro Water Reservoir - Actual Aggregated_t-30min,0.0031350635515100295,0.004483252222562442,0.0013685147396522552,0.0017941192700545799,0.003959921791603847,0.004104945952669368,0.0023807771491556194,0.0030267889068209116,0.0035069457883860197,0.0027767629509121436
generation - Wind Onshore - Actual Aggregated_t-30min,0.0020122507441255946,0.002189078470548381,0.0024740098528109227,0.0020118189951135717,0.0019666567037638742,0.001985582684097153,0.001583846670643652,0.0025149000865112613,0.0016114125856674945,0.0019068894237112772
generation - Fossil Brown coal/Lignite - Actual Aggregated_t-30min,0.004868440119531442,0.0028540834306331818,0.0026486570303022746,0.0029509046972816576,0.0027252581968477897,0.005434285870876835,0.0028544074924757297,0.004759112902032939,0.0025125001878586774,0.002456771580114946
generation - Other renewable - Actual Aggregated_t-30min,0.003069793031244444,0.002578412148766802,0.002160876134505088,0.00221893455575173,0.0013305095979862925,0.004614127040098537,0.0033541932344051018,0.0020861671065940755,0.003756101442158979,0.0016730597610453515
generation - Solar - Actual Aggregated_t-30min,0.010064283166691893,0.0069072123615769665,0.008727153051167988,0.004372419173309027,0.005385555317792751,0.006361642842675792,0.00889749096466403,0.006963556014672804,0.0066283797053965825,0.007501486074623244
generation - Hydro Pumped Storage - Actual Consumption_t-30min,0.002593159324147564,0.0026337703496792527,0.005565689175084117,0.007684593109490379,0.0017479391819815646,0.002297234467796443,0.00222212308412054,0.002247996770948703,0.00245220874724253,0.00205106239403176
generation - Wind Offshore - Actual Aggregated_t-30min,0.004250258128909991,0.0029088523537516265,0.00873701961664483,0.005285648467688589,0.008234564980379219,0.0064249462541447425,0.00992335410717169,0.0059383293515311375,0.00618544347367424,0.0075568958923031455
generation - Geothermal - Actual Aggregated_t-30min,0.004069790871515579,0.003783426210003199,0.0065847152923233804,0.007148501316107286,0.009266091704383143,0.0021382878712520323,0.006210968294669329,0.005174125500099763,0.00737512327398872,0.0017330408771103975
generation - Hydro Run-of-river and poundage - Actual Aggregated_t-30min,0.0029427466538736553,0.0026162552588484688,0.0021390759331907246,0.0026506993889095156,0.007561836048385885,0.002034354216368229,0.004376595266006916,0.005640384777943836,0.004962857651265949,0.004627900928247982
generation - Hydro Pumped Storage - Actual Aggregated_t-30min,0.003798852099757802,0.0023037025672451817,0.002363573497851576,0.0033425041524678817,0.0021271278447438815,0.0019192794733380652,0.00230771229797665,0.001311266005411653,0.0017284491193963732,0.002321606576507065
load - Actual Load_t-30min,0.010508049018989312,0.007295070806864715,0.005594040048405077,0.00673752075421362,0.007280767928956266,0.0067688789590392845,0.002688674112298031,0.005934652223223566,0.004783164218736601,0.004065254467093837
generation - Fossil Coal-derived gas - Actual Aggregated_t-30min,0.00456413839888387,0.004701755210838656,0.005506171235491592,0.007176379655842538,0.0034327500104118372,0.004356281636476069,0.0027809135188626897,0.001353184012463089,0.003967039699546149,0.00502659643139259
generation - Waste - Actual Aggregated_t-30min,0.0026318212486921766,0.0032078040927608527,0.001855859636227251,0.0018490850779678567,0.003992305953419418,0.002044655886524538,0.0063734883374054335,0.002716633375662241,0.002029845072887838,0.0031928619000609615
generation - Biomass - Actual Aggregated_t-30min,0.010467587714019828,0.01454950312351707,0.00883247433845463,0.009096871127252599,0.007357287308626837,0.004926382579113124,0.0037573108284486806,0.005342314822646585,0.0037887791616795993,0.005257182216855199
generation - Other - Actual Aggregated_t-30min,0.003381805704220824,0.002741228219683762,0.0027285406805858657,0.0033765748363546776,0.0050508476000277365,0.002424385809668365,0.0018166943410578824,0.0023063842973942883,0.0020437985700245916,0.003637691369938693
generation - Fossil Gas - Actual Aggregated_t-30min,0.0031543020754961617,0.003461158831511057,0.0018500277734929114,0.0026782719131226715,0.006782260590189253,0.0016333548311165487,0.003087943824950344,0.003664010171930386,0.003037788746586557,0.00166649980767545
generation - Fossil Hard coal - Actual Aggregated_t-30min,0.0019017650032278652,0.00426091630075689,0.0019059182217984016,0.002592516836570212,0.004086304238393496,0.0019457742157060237,0.0026503623838380007,0.0021454252890430324,0.002329232904531125,0.0019155022624113372
generation - Fossil Oil - Actual Aggregated_t-30min,0.006059629605468217,0.008642372677011735,0.0023964773816405795,0.0038050920693560785,0.003821436611324316,0.0019729641698893376,0.0032780752810338642,0.006904211480713456,0.00442321405821258,0.0034530182697467353
generation - Hydro Water Reservoir - Actual Aggregated_t-15min,0.0023930267560544963,0.002565275985147878,0.0017456783642119263,0.0012781867338507026,0.0032376360198104522,0.0030290268735288918,0.001494532074121139,0.0013724054684103066,0.0014505831294306971,0.0013324339578512081
generation - Wind Onshore - Actual Aggregated_t-15min,0.00158746664156115,0.0016123967584387628,0.001647615987626523,0.004883545926348802,0.0055433296010960476,0.00163545794334766,0.0018337311379727906,0.0011599109319158742,0.0019181121011776555,0.001744928203548625
generation - Fossil Brown coal/Lignite - Actual Aggregated_t-15min,0.002689423678307321,0.002765453642761713,0.0024199363598872876,0.0017911568934796378,0.0015357442658787477,0.002502683170997898,0.0036353145164898706,0.002118681984253271,0.0029186440655648766,0.0037980416727559714
generation - Other renewable - Actual Aggregated_t-15min,0.004196575648024009,0.004492991144934422,0.005875250333687291,0.004395683390423073,0.008485246501397342,0.004266329949663486,0.005344064577819154,0.003756187462058733,0.0018037429695796164,0.0044819785609724935
generation - Solar - Actual Aggregated_t-15min,0.010221832391624048,0.007109954575353186,0.013043648405146087,0.01192037594653084,0.010413599536817855,0.008962418651613915,0.009239421716896573,0.004046158463691427,0.009765418048686116,0.006359564791171579
generation - Hydro Pumped Storage - Actual Consumption_t-15min,0.002601939601423055,0.004640215618735965,0.0030462411778307795,0.0036088320139086817,0.0021608527122389206,0.0014418198099101574,0.0025575028174425825,0.0017825210307113367,0.003797698895796202,0.0027918738989883424
generation - Wind Offshore - Actual Aggregated_t-15min,0.0015476309943443312,0.0036209341745391155,0.003001516917025583,0.0012171855222932208,0.002135263899292113,0.003453712227927099,0.0016564342278020377,0.001739793185282906,0.0016831427766971104,0.002299361515179953
generation - Geothermal - Actual Aggregated_t-15min,0.015905579970007237,0.013213603397357474,0.012766573250875808,0.010832535656052642,0.00922142767063633,0.015303985009777534,0.008197125288974347,0.01208774468032425,0.008318895517324563,0.008633506430698617
generation - Hydro Run-of-river and poundage - Actual Aggregated_t-15min,0.002686178024932815,0.003572922145988741,0.0028269922741856134,0.0023232106457849113,0.0027641698648312742,0.0018196734846897015,0.0027297182639626954,0.0016166603168778692,0.0021978912295699047,0.0020769471621024708
generation - Hydro Pumped Storage - Actual Aggregated_t-15min,0.007749356552187237,0.0025933767514861755,0.003435445048882684,0.003915162578444324,0.009511341063240251,0.0065188130756268945,0.001518330377329903,0.001637343494546002,0.0014874702110187173,0.0010383658600204627
load - Actual Load_t-15min,0.020326775562774856,0.02176825803249085,0.017754632085147933,0.014731813753493042,0.01514801645425905,0.015247966806411568,0.012361920231029217,0.014204094378770606,0.014784334660565947,0.014786445251634235
generation - Fossil Coal-derived gas - Actual Aggregated_t-15min,0.0018304539475203115,0.0017693292418416605,0.001206532870682622,0.001860107083618459,0.0011143440865766933,0.0012564863356510614,0.001524879218328806,0.0013376738096039845,0.0020310842190738184,0.0017022596075275942
generation - Waste - Actual Aggregated_t-15min,0.008058869701625554,0.010076464229481644,0.0044310799061204305,0.0032276743405082018,0.005317697121125093,0.005436948290996952,0.0033221470344578846,0.007815892626189452,0.0036537967945914716,0.002081465702440255
generation - Biomass - Actual Aggregated_t-15min,0.010210516621678834,0.013835053380862519,0.012690735998083255,0.005878356331546911,0.0064622161348597724,0.008932647566529341,0.009212697166418366,0.006378419001004659,0.00498781620119189,0.009965198732716089
generation - Other - Actual Aggregated_t-15min,0.005827202053900691,0.007174216881228858,0.0032074844804647,0.004328050801756717,0.0023519991911161923,0.002853955420694547,0.002983312273029696,0.006235478365842198,0.0035574238944227547,0.006024420700417977
generation - Fossil Gas - Actual Aggregated_t-15min,0.005840404454906092,0.004471426858325685,0.0020571070468859034,0.004046242002721556,0.0015360719687423626,0.008639375378071235,0.0024271519403555432,0.0037550627626387724,0.0016936492217622572,0.0026398465402671717
generation - Fossil Hard coal - Actual Aggregated_t-15min,0.0017057371233022067,0.0017576382728384488,0.0014067410946768178,0.0014147807875906438,0.0014856717127852334,0.0015842083801445596,0.0011072468472711988,0.0023839447038117214,0.0014416266629625198,0.0011815843301116332
generation - Fossil Oil - Actual Aggregated_t-15min,0.00520492130952664,0.0071127626355973915,0.007946043589457986,0.005865791114862077,0.004946552105057435,0.002909570403759972,0.005854086624323827,0.00674047201682697,0.0036901459860728208,0.005576497941288835
imbalance_prices - Long_t-300min,0.00046358755100391134,0.0005545978989724461,0.000610087068958137,0.0003163684981777806,0.00045241907406443717,0.0004632482938568501,0.0004203235499867617,0.001004308176446102,0.0006962874009996085,0.0009292805371724739
imbalance_prices - Short_t-300min,0.0016835927658266883,0.0018825920200761174,0.0011590722427135916,0.0009155528102871812,0.0015220909761974326,0.0010306942212084777,0.0010134707448817154,0.0005190281597904231,0.0003723911761138652,0.0005600780474733256
imbalance_prices - Long_t-285min,0.0004868180995357818,0.0005764533681772263,0.0010339145284629012,0.0008943296361462672,0.001296564400997795,0.0015722533189541537,0.0006820979880533287,0.0008141808069851776,0.0007722457859335918,0.0005764617946451835
imbalance_prices - Short_t-285min,0.0004520228526130836,0.0005340909225805887,0.0007798119438618869,0.001000919143702049,0.0003656970287546528,0.0011080821211979525,0.0009281468098010919,0.0005166913610325991,0.0011253951499309097,0.0015133858213243912
imbalance_prices - Long_t-270min,0.000535230797934446,0.001017259961486161,0.00044010488214479436,0.0005207429162696826,0.000505795400468287,0.00035629314884965877,0.0005147195149792196,0.0005748209328021403,0.0005005623840205544,0.000517782262245646
imbalance_prices - Short_t-270min,0.0008990440660563763,0.0008527895288548279,0.0003257196495626431,0.0003197801975473453,0.0005157746785835115,0.0004475718272508402,0.0005045161073120426,0.001030981234077899,0.0008825723651139014,0.000673003883469562
imbalance_prices - Long_t-255min,0.00045119356490204155,0.0006604871644076411,0.0007397702983839736,0.0004484259251729554,0.000742064725763953,0.00040854922715334395,0.0004827718859034178,0.0006930293520761382,0.0005401752960733575,0.0005989781090762847
imbalance_prices - Short_t-255min,0.0010439031692126264,0.0005516578767919782,0.0004239792756795282,0.0007565897094671072,0.00123362501540214,0.0009379284889282644,0.0006201613027885742,0.0004163572301674776,0.0005396898173723912,0.0005653218330791105
imbalance_prices - Long_t-240min,0.0005526187302255039,0.0011417987086961147,0.000630021610137419,0.0014181364912374192,0.0013362490974259344,0.0004555797340167373,0.001047454424833461,0.001273394103192004,0.0012654816313279014,0.0007831071106536455
imbalance_prices - Short_t-240min,0.0011894098195507467,0.0005114385473024754,0.0004733555088316734,0.0004345059410752583,0.0003301194852999743,0.0006722281724596542,0.000905048752917537,0.0008619512018253772,0.0007969755998747133,0.0006198666147513449
imbalance_prices - Long_t-225min,0.0005388207452897405,0.0005156004383270556,0.001419362681922621,0.0007577270930476061,0.001013207375132083,0.0009042208214564198,0.000939119977113478,0.0005037351176611082,0.0007775444826928605,0.0003949816900490077
imbalance_prices - Short_t-225min,0.0008405970378062193,0.0010288344509428384,0.0004697966080484548,0.000575020832683549,0.0006590616012745158,0.0006057361680591384,0.0009492771524419368,0.00043983215479420325,0.0005780864396824655,0.0005991714997577446
imbalance_prices - Long_t-210min,0.001115754788643585,0.0007172028978111485,0.0006683795481079926,0.0016498970723077945,0.0014968310003851003,0.0015537306670621548,0.0012485370240460157,0.0005161377444194386,0.0009275772081169862,0.0011625855426482304
imbalance_prices - Short_t-210min,0.0006729011974884998,0.0007029309221470612,0.0004863569527392428,0.0005584462514643747,0.0004399230298562316,0.0009192856706606563,0.00042011655251917543,0.0009104009891862006,0.0004734292399066362,0.00028410486331262064
imbalance_prices - Long_t-195min,0.0008078294908254975,0.0008832937313595721,0.0005751948619952145,0.00047366590515537157,0.0005621589302381836,0.00048010575007481296,0.0004218050013313359,0.0008800826447054533,0.0006861533965607123,0.0005995377977089049
imbalance_prices - Short_t-195min,0.0006233578926621704,0.0008244272119924858,0.000825762628593111,0.0005919301177814305,0.0013110172589467198,0.0013095135961184497,0.000657366333046781,0.0006150769147568553,0.0006572715037559646,0.0008531462054743173
imbalance_prices - Long_t-180min,0.0006694283293891204,0.001227288609754396,0.0008624916259905149,0.0006246226868019563,0.00033687669899325103,0.0006074949656858735,0.0007152223387254253,0.0004400112824783946,0.0005337992215717122,0.0004388104817631593
imbalance_prices - Short_t-180min,0.001584890644538973,0.001875516159401741,0.0012185834814441704,0.0013281078492350389,0.0011208939755888423,0.0007608893521201026,0.00120198514281401,0.0006159467578154363,0.0010921323367922469,0.0008755238261824161
imbalance_prices - Long_t-165min,0.0004798372067343735,0.0007671920298471378,0.0007917546007402052,0.0004769880231664274,0.0007827246283887987,0.0007932163296643254,0.0005370533631774777,0.0006234046455624593,0.0004008988886273528,0.0005108302654543877
imbalance_prices - Short_t-165min,0.0018326096733039777,0.002165186303460814,0.0016642806667678798,0.001838644725303311,0.0016415807610104026,0.0011721553128741108,0.00133726809802954,0.0018875791056029811,0.0017440146711207945,0.0014528517091171125
imbalance_prices - Long_t-150min,0.0006349484613532468,0.0015776652791569745,0.00044988928798886716,0.0007280565793831784,0.00168047221841789,0.0008355845230753402,0.0004563429074629539,0.0008832809576238105,0.0008491121513062723,0.00043198913908116767
imbalance_prices - Short_t-150min,0.001196968849928453,0.0010730064161298288,0.0013709140005977076,0.0013417773123044299,0.0018187296384276125,0.0013487112427137617,0.0018442677175071367,0.0009761089962689767,0.0018197501231952628,0.0016069747487326821
imbalance_prices - Long_t-135min,0.0010442807406047905,0.0010823758570313658,0.001070823168084985,0.0011250283229735487,0.0005708999031461417,0.0009762899807928989,0.0006738673288531345,0.0007446083220105493,0.0009839760356844635,0.0008082984856971507
imbalance_prices - Short_t-135min,0.0012188117793079983,0.0011597070553675622,0.001670706133276326,0.0009449216018076641,0.0012140403572841478,0.0010810908449552699,0.0026507340286957516,0.0018618891591440842,0.0018798814042302182,0.001921014991304446
imbalance_prices - Long_t-120min,0.0019401303756121707,0.002300367980322335,0.0011479247387153463,0.0017278801012739677,0.002103290956226374,0.0008859428454717886,0.0013496578026324642,0.0009569749812085319,0.0017480192511102359,0.0014281347266555714
imbalance_prices - Short_t-120min,0.0007190008386485261,0.0006798271705629304,0.0007836272359372742,0.0010003061906345464,0.0005523893214308373,0.0010159235243113471,0.0008708062449250065,0.0009171678344878273,0.0014280990963898147,0.0014436294979341254
imbalance_prices - Long_t-105min,0.0012783685102863273,0.0009340064105745114,0.0008244406460935352,0.0007217404791943665,0.0011497396969271847,0.0011368280104761652,0.000855727183932629,0.0004797972125729757,0.0011403896964857268,0.0009911182366590765
imbalance_prices - Short_t-105min,0.0007707797699576702,0.0014870780648125219,0.0013959465492599746,0.001244928721113638,0.0012257084658449458,0.000759286916219935,0.0011441676355761956,0.0012861921824999171,0.0011720915417993182,0.001626413771456555
imbalance_prices - Long_t-90min,0.00247531824678299,0.0013965395378463653,0.0018481981958366304,0.0016865119542690081,0.0022469012247042885,0.0015885192039113462,0.0008803752018047817,0.0012941343008012608,0.00082360291965324,0.0012235412830406318
imbalance_prices - Short_t-90min,0.0009927447296553282,0.0008665070704963113,0.0010661394481230105,0.0008475485057360857,0.0010692431374336416,0.0005600955272342673,0.0008700717849970659,0.0011976600337945912,0.0008578815596656568,0.0005400631540824179
imbalance_prices - Long_t-75min,0.000878574394392217,0.0017442784815502818,0.0013435622530058708,0.0009666409372923681,0.0019572866876051195,0.001092404340626672,0.0010983830408731591,0.0006561257759308319,0.0007897833527592866,0.0006654370585412152
imbalance_prices - Short_t-75min,0.0008288108520214337,0.0007311589845048729,0.0009752179464558139,0.001139785549509611,0.00040868686696302346,0.0007943736356411506,0.0006913424980041327,0.001631109023756437,0.0009837474139903861,0.001157517685960329
imbalance_prices - Long_t-60min,0.0014245825702453203,0.0020158454536853016,0.0011416220620340028,0.0010638800791548419,0.00047891490470237843,0.0006544008981862532,0.0006302799010454691,0.000604260549339358,0.001159685932223283,0.001082649403426366
imbalance_prices - Short_t-60min,0.0013968455546587394,0.0009747903598931771,0.0012155135248240185,0.0008167710422578693,0.0011315056425019066,0.0009357937684744684,0.002106010188956134,0.0014467215593531365,0.0007575812414119127,0.00127924712805725
imbalance_prices - Long_t-45min,0.004183636109140934,0.004625990623739881,0.002071539617936196,0.0020832853433130367,0.0019268988815133526,0.0021500183602902326,0.0008370958763189264,0.0012668267790849085,0.0016595282896237223,0.001218455722869976
imbalance_prices - Short_t-45min,0.0011621065418748913,0.002483100160219692,0.0020742769573625993,0.0022568657620431623,0.0008954028130704046,0.0007503826810561805,0.0011893906428794593,0.001039604444953511,0.0014820895197753998,0.0008453766632043198
imbalance_prices - Long_t-30min,0.005815602861517618,0.006036461975505517,0.004686359931559309,0.0046457821341900855,0.0033537910557965914,0.003305961095562907,0.0032605021393819697,0.0017797801136779298,0.0019508222166818997,0.002236574104414103
imbalance_prices - Short_t-30min,0.004815214083861519,0.004898443767547519,0.0035656258290464394,0.004293550772704179,0.0032757305807081137,0.0019470039840821017,0.0020114596393796093,0.0008720485599114909,0.001033489555553615,0.0008200532620114558
imbalance_prices - Long_t-15min,0.017671363079623918,0.019122300601680763,0.011198679805886059,0.012099568288179853,0.008163460744148324,0.00897144691856829,0.006770719531420582,0.00815481146419188,0.005307301269578602,0.005728398530845879
imbalance_prices - Short_t-15min,0.01812920978191596,0.018414728663638358,0.011487387132350705,0.011205653579524551,0.010655961404074333,0.009748439027443965,0.00804855600881956,0.00780149957318315,0.007106451445346465,0.006660446447358765
intraday_wind_and_solar_forecast - Wind Onshore_t+15min,0.003023935306191561,0.0030487064462481612,0.001994732772534917,0.003235597088254508,0.0023183246918379156,0.0018619729079509852,0.0013683942800539626,0.0016900943949513022,0.00177897447293617,0.0019067484935440006
wind_and_solar_forecast - Solar_t+15min,0.005685288687608363,0.00245057678418101,0.0045674212168123635,0.003419347266870318,0.004070835560794876,0.0020315037509644755,0.001513325133147191,0.0019364232271345827,0.0028386535440972694,0.0024605505071949663
intraday_wind_and_solar_forecast - Wind Offshore_t+15min,0.006090397679011403,0.006855610785247336,0.0016951755572458182,0.004006339508247038,0.003863350617364631,0.006451841438145493,0.004751341051216514,0.0026904968490354124,0.0025189707530362286,0.005595058370159677
intraday_wind_and_solar_forecast - Solar_t+15min,0.0018865325264182501,0.0019452336529484455,0.0019531480061116325,0.0012810872542168,0.004441331038275166,0.005494867961315322,0.001992536794718035,0.0010675890951945917,0.0012530064841267858,0.003076670867183566
wind_and_solar_forecast - Wind Onshore_t+15min,0.002451143103936374,0.0023252416742649304,0.003564002095867181,0.002475035571278255,0.0014053171489094892,0.0028808013009520438,0.0023401888234573106,0.0014129458233305742,0.0011472933429754449,0.001892788453709727
wind_and_solar_forecast - Wind Offshore_t+15min,0.0030192388492723695,0.0028330522196902165,0.0038221524896598566,0.004305363403054798,0.0023324030700532603,0.004347714022274886,0.006949373985912643,0.002376573247656779,0.002823577875231422,0.0024088183474532342
intraday_wind_and_solar_forecast - Wind Onshore_t+30min,0.0037235769985027216,0.002385056062360263,0.006134389911399921,0.002873891164101224,0.0024959712606969333,0.0022432354483371453,0.005239074459706899,0.007067151151641155,0.002081965285519203,0.002463382031890774
wind_and_solar_forecast - Solar_t+30min,0.001940426994417976,0.0037317969358500705,0.0012798424258978116,0.0013178146407126405,0.003698298675926708,0.0010976089350824623,0.0010487055597313884,0.0025325717600426286,0.001493683569197401,0.0011757002507292499
intraday_wind_and_solar_forecast - Wind Offshore_t+30min,0.0038501927457837157,0.006391915516891458,0.0030778253917596887,0.002225300273521498,0.006646807783914482,0.0034076395440968098,0.0018583448125509675,0.0041717088810491985,0.00442613645347609,0.0023019160390540493
intraday_wind_and_solar_forecast - Solar_t+30min,0.005608304630150087,0.004757647425962205,0.0016822074749931063,0.001886867336997966,0.0033492092317537756,0.0017506552560771524,0.0015576204280023376,0.0011720632274491436,0.00404392884821209,0.0013961939544357164
wind_and_solar_forecast - Wind Onshore_t+30min,0.009035641376882267,0.008557758946726607,0.0059153859878133515,0.006449733709472639,0.007586205681946012,0.00495216123105638,0.007197490379555347,0.006996077022369718,0.006612976888148296,0.0025797348644882733
wind_and_solar_forecast - Wind Offshore_t+30min,0.006983295974001521,0.011311692930887147,0.0016830025041500462,0.002503166058439092,0.003408345859345559,0.0015079059912477533,0.0015196662405851384,0.0027583327693118916,0.0016415747731175544,0.003162036081881524
