Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
100m_wind_speed_mean_t-75min,0.0043681947748300445,0.004920958786920892,0.013028276096389164,0.005698879835133994,0.004275556265763043,0.023145654331859986,0.007485765799756337,0.004088952807314172,0.027175219597964314,0.003436168667034508,0.0037392515890787765,0.019455174971022643,0.0037583275090291865,0.006943177734814526,0.016257995725674847
10m_wind_speed_mean_t-75min,0.010326541419701244,0.004354145265921488,0.017623870210714813,0.014573161957741831,0.004863804859667652,0.03688000541024667,0.009727839107334149,0.00453739053730169,0.012373616632101403,0.010640671224646212,0.0043018540401972135,0.027609800587553763,0.011160351515987713,0.008544537333771586,0.05450475890035159
100m_wind_speed_std_t-75min,0.01212856314822784,0.012869198317799601,0.034693910669935574,0.011000009737268555,0.014307567172054406,0.014638357611573156,0.0049707949773910515,0.008914600322597836,0.023481523522576937,0.011374746531320852,0.013942763810866381,0.03329895932765794,0.012221706710515718,0.015931172896514908,0.04244164647410798
10m_wind_speed_std_t-75min,0.009070203584553382,0.0033299550435831405,0.011260704908054323,0.009055660609166807,0.003626895684756164,0.011675331061507676,0.008023343931549931,0.004616703387733764,0.018179116507308208,0.008600355134287384,0.005235101423800188,0.012752877103032233,0.007045830621054392,0.004058853440905295,0.017472415717420517
ssrd_mean_j_m2_t-75min,0.016425995522960875,0.010901164093196712,0.10673215199564584,0.016853351843572454,0.007661881192874717,0.1216642851906363,0.012826629574574326,0.006102276766443538,0.11653135700174608,0.009190952152388491,0.007858004247395911,0.07140879967252477,0.009908555316240837,0.009697575417205371,0.07677943578171835
ssrd_std_j_m2_t-75min,0.007990112926258007,0.008191947541876288,0.04204464288441522,0.006287508760251513,0.006297304193518358,0.024046589633464465,0.007816533015281039,0.009815799304065877,0.05410538702993654,0.005241570384463557,0.007246484123657865,0.05357445196673507,0.008720026713610423,0.00943031256856193,0.07388587214895233
100m_wind_speed_mean_t-60min,0.005343659146095888,0.004884358522742559,0.021712595999226324,0.0048941199521568704,0.004204284605184512,0.022008295522820846,0.004677946194926335,0.004406592530791386,0.025292938457374476,0.004724440587877325,0.004287889582112257,0.01843718974982039,0.004212042537794332,0.004330996392370253,0.026562471888617437
10m_wind_speed_mean_t-60min,0.007955002041657281,0.0052455245813562215,0.015169969795002543,0.0038769864544356096,0.0032441823330373156,0.037069582618554704,0.005454801169486018,0.003148436763895916,0.02479862560184847,0.00717039349562765,0.0031903524660592667,0.016806783904532493,0.011393822307923983,0.005474946620943229,0.026214520268898922
100m_wind_speed_std_t-60min,0.006040348374335735,0.0036475870156282325,0.027251626647428567,0.005463499342691648,0.005067687341518194,0.012658867968508276,0.006644865737218424,0.006972322633408112,0.01083855680862871,0.009072021874788333,0.006981486801123538,0.02497847717206605,0.004545196444031262,0.004165364235514062,0.05314755250947201
10m_wind_speed_std_t-60min,0.00503722829509411,0.004573476474599644,0.018677222943253583,0.004894764539922107,0.0036447375832390208,0.018726105641166214,0.00412021709315195,0.004848169439806952,0.00875988330636028,0.004901916777902443,0.004817438159146831,0.02665671501708857,0.004594059951203235,0.0034116241344675016,0.020057945936649956
ssrd_mean_j_m2_t-60min,0.02224496999769326,0.016704418690358578,0.12812658934271895,0.01918653830581752,0.008031764885497977,0.07453308374110748,0.01313236956736364,0.00521657646116546,0.050881697073666146,0.01912114945810754,0.010622827487037285,0.09615880557009951,0.02489331239227613,0.021088522136138637,0.1634614679410588
ssrd_std_j_m2_t-60min,0.005632049051533159,0.004549041008228415,0.033957796946408055,0.006002945109570646,0.004178740122627914,0.01797088169914059,0.004383458214746497,0.006956206761993258,0.01425305889868423,0.004877133833524568,0.010687089817671221,0.0539697047835798,0.004684307523340976,0.0038205762974212122,0.05400476102797256
100m_wind_speed_mean_t-45min,0.0063525820647735145,0.013846677885347162,0.023552885098128626,0.00734424358310207,0.013545131843286071,0.0376224382602959,0.0031607430291505805,0.00722294650249296,0.01669644959996367,0.0033753777554848055,0.008614521359895662,0.021687203230823796,0.0060809816071669045,0.013091009767595096,0.020023487229619833
10m_wind_speed_mean_t-45min,0.003174150196240589,0.011213301949646847,0.05438983426732011,0.0032669224126973405,0.010651934268827972,0.034431805181025996,0.008459968912833574,0.005371984534207059,0.009766935873307375,0.008031892850151053,0.0045896470485064355,0.01912419594899984,0.004559623220073263,0.008824072809584322,0.03541153143417068
100m_wind_speed_std_t-45min,0.004463682513126969,0.004026837833414902,0.05773854312885669,0.0050069778911529285,0.00820147774949055,0.0343121287759277,0.005478214230985941,0.010478668031923008,0.04372970320444438,0.005386159574105477,0.010180058733512852,0.026077358943904984,0.005174182206692421,0.005236670482077898,0.06914414854708593
10m_wind_speed_std_t-45min,0.004613264741268722,0.00362261318668061,0.035147362286938,0.004514755219992367,0.0038965771557013793,0.009985125388615415,0.005066518949323836,0.00429024370894615,0.02024117879704454,0.004327210799981003,0.003605463137358129,0.009702729434542562,0.0044357245470127964,0.003643021334451987,0.03775889157483107
ssrd_mean_j_m2_t-45min,0.03617131321571651,0.02129652570016333,0.135646011400735,0.02767520362270443,0.018822479785158067,0.11877288418798708,0.022536720823962242,0.010371830045798561,0.08090945539833047,0.020082083161658375,0.008640808781429313,0.08244349272246472,0.02706220986993867,0.01555300567660015,0.09467085142922588
ssrd_std_j_m2_t-45min,0.004264594651574953,0.008302114697369689,0.02588152846439334,0.005189657973146495,0.007895146550701612,0.013767530430399346,0.005178152193552705,0.007862398221775948,0.018486465460548062,0.005221564413775923,0.006312790762238365,0.01826864446970285,0.008517046185164872,0.006254358532992228,0.07402341828029603
100m_wind_speed_mean_t-30min,0.004968118719305494,0.00733378287899177,0.014869969164865325,0.005177145564589864,0.005729694398591164,0.012421520205694833,0.004270596231921445,0.004328158880180126,0.010401361765880211,0.004694724299865811,0.005617441377230989,0.01503867659623461,0.005224179729961179,0.005417761103506109,0.013856555197191483
10m_wind_speed_mean_t-30min,0.0035109442882111353,0.00728985885680595,0.009300272942855372,0.0038741157070580814,0.009091273658081264,0.020134089880331885,0.00343317087093601,0.007576221131217608,0.03139070503457333,0.003769314620441037,0.007632388771157252,0.021039444055757486,0.005031302093122576,0.007129157482791925,0.015833663164292376
100m_wind_speed_std_t-30min,0.005791631440846686,0.006477035392841572,0.041839245383860545,0.005457809604034992,0.006013606690491543,0.016508152980693296,0.0032647975725303693,0.004865387413601639,0.01770091645845946,0.004125890143104698,0.0044832019289913205,0.021358537756539592,0.005260753589279375,0.007714108968124492,0.024485691566180322
10m_wind_speed_std_t-30min,0.0031271768978640467,0.003770473943433899,0.01438334498515178,0.004460461827729887,0.0031456624600276653,0.01736311419474805,0.007439632130590326,0.004013890121996155,0.02161459757348348,0.006402223945609876,0.0036893659829802345,0.01106468816204506,0.008249919876056083,0.005049942953977734,0.027110557846957817
ssrd_mean_j_m2_t-30min,0.006832664789627415,0.007906206969310006,0.06791509877686622,0.013323238448591837,0.015389302611336461,0.15304297111509368,0.007878706765101015,0.010661952230850147,0.10036901624128222,0.006473136007119592,0.007484890324873959,0.07115557193337009,0.005962852766540891,0.008632376278830635,0.08881415857595858
ssrd_std_j_m2_t-30min,0.0049776810649709655,0.005327912144930451,0.016874886963862083,0.0036844848963359027,0.00398658058032106,0.011816511565408291,0.0037764440347737038,0.0042977616261377985,0.017268401847708448,0.004476125769388091,0.0061650875779305355,0.018315831369094666,0.005584809464311547,0.006099198524785607,0.025256100917293224
100m_wind_speed_mean_t-15min,0.006740490353360656,0.0061698031437408644,0.021355439789724186,0.005942088402833178,0.009834106896239519,0.023970172661589458,0.006579999843914265,0.00864844038818046,0.03325546403120097,0.004885777135638819,0.005445706462647649,0.017836955920021866,0.005030524211440934,0.005401929170204312,0.026100163094007256
10m_wind_speed_mean_t-15min,0.00469775573766401,0.0034164798964138755,0.032363037519346105,0.00486774801131287,0.005386800758969912,0.031192547855025624,0.004650702602602152,0.006247759972095082,0.023355189143505414,0.004356037458273931,0.007088679936457993,0.013103229637401455,0.004689046715904254,0.00394857121136738,0.024837926153040826
100m_wind_speed_std_t-15min,0.0051628750108138775,0.008617242632157286,0.020668363165605115,0.0045443124123903545,0.007576299998316245,0.02078658636331966,0.004464740744002484,0.005702259517183847,0.02538180746656144,0.005399625760130675,0.0042610773805463395,0.033621815371479895,0.004834160319724333,0.007438384821652108,0.021116774526512016
10m_wind_speed_std_t-15min,0.004517071422037588,0.003507562932205474,0.026632636373935384,0.0038350623843289213,0.005046832451685987,0.039261954376706855,0.004220983468754639,0.004666483027802314,0.026762247093050973,0.0037456636845664094,0.00436031298691887,0.01878673083637841,0.003917511747903518,0.004020018866836835,0.017472613154732242
ssrd_mean_j_m2_t-15min,0.02014857611559273,0.02633259043383987,0.19103714685922024,0.011527101914965896,0.0127449952710449,0.12429654055088758,0.009299112287171738,0.00660644089802372,0.03098795689540202,0.007763936741924226,0.007399937437628978,0.07261842382021132,0.012836474617855856,0.019984671080106636,0.17104489946411922
ssrd_std_j_m2_t-15min,0.004526213432137183,0.00973597517428425,0.03790883671282791,0.004988807727482708,0.006732693146826932,0.022435290371093288,0.0063811630891141245,0.003914389329394908,0.016731665383376823,0.005475588454530225,0.004929022289416935,0.015130803191859742,0.005676204024835897,0.007916225541004678,0.03922907134673733
temperature_std_celsius_t-150min,0.015432764770062932,0.0033728740637079683,0.012774254432661109,0.018152508372237662,0.006053556031315111,0.0167849448075699,0.014550157616267,0.006535701470171262,0.017105020491574578,0.012445594720524242,0.004108454792709381,0.021217956584034255,0.014467693377759133,0.004109962411843298,0.03734616123573005
activated_balancing_energy_prices - Price_t-150min,0.0011547162565912004,0.0006399246410243222,0.002098784587400587,0.0012803844968948396,0.0006977324701956605,0.0020988803433745033,0.0011085052008945695,0.0006508350170236668,0.0021451982055986606,0.001056966029855971,0.0006691482729174823,0.002607716976162919,0.0008721696456414066,0.0007149273761077665,0.0026933535412044874
temperature_mean_celsius_t-150min,0.01779390129773674,0.017745179884776006,0.07899359089106292,0.016160434127442384,0.017785165382836567,0.07963954707677476,0.015479531604403747,0.019031583910888,0.06072364569705678,0.023810559678429852,0.022698213939380367,0.11432652990147471,0.026161084032007238,0.021535940775618656,0.11159082571475301
temperature_std_celsius_t-135min,0.006473528287133376,0.014393168796501413,0.03564802512388269,0.004965765317772821,0.013417314536280173,0.028027565449301618,0.005349376079506328,0.015187604779639515,0.03464286062190513,0.008125842985846248,0.012940749341611081,0.03141865684425284,0.007963761777959008,0.011057144329422954,0.03427852827255265
activated_balancing_energy_prices - Price_t-135min,0.0009950749859149255,0.000516235832785469,0.0014797310293627533,0.0011142772529888134,0.0005013415991970759,0.0014875842660499075,0.000876391432362027,0.00047548261643805744,0.0014406644198919594,0.0009740582983451418,0.0004914618844409802,0.001666194498313871,0.0009799454969902398,0.0005982911917378715,0.001954673662328787
temperature_mean_celsius_t-135min,0.018762213592875922,0.007282219991234797,0.06007022693671752,0.015397680019130349,0.013745378805716427,0.018569986482718376,0.007465617214882514,0.021621516469669585,0.058006802375603,0.007810776807153161,0.01810652798700903,0.02358035343879601,0.011769725286103493,0.010933541866103041,0.06397197890252573
temperature_std_celsius_t-120min,0.0034240850380629125,0.005452680603188128,0.014346541008831992,0.003266329043260839,0.005012171769073063,0.014074103294205997,0.003681736340347925,0.004227749661233702,0.02215622535932198,0.003381191786846102,0.004452648691943892,0.023688578498138668,0.0032140656676351684,0.003940377982455175,0.029772581134649954
activated_balancing_energy_prices - Price_t-120min,0.0015220899197852305,0.0009328688521065942,0.0016179176737564375,0.0019205555658043068,0.0009585581594328829,0.0020427599749300498,0.001890524025471592,0.001019827162517231,0.0022187595822060757,0.002171646761700231,0.0011003159583209481,0.003116346587204134,0.0021990119307379245,0.0011440803161478926,0.0023265927861737053
temperature_mean_celsius_t-120min,0.011853510038701642,0.010347297000640366,0.02791660445382695,0.008684712076542837,0.006433915987283399,0.012537231071677524,0.005710432404470793,0.007470436645010238,0.012492025792296772,0.013755900245261727,0.019499370054152677,0.10632593441870995,0.01658502330974443,0.015318345353967743,0.07252702247293201
temperature_std_celsius_t-105min,0.018300048960227286,0.011626365430725856,0.016714890055606474,0.01166759317243168,0.004794283459652433,0.01750277828990511,0.0121040366348916,0.008874366477179138,0.010505596416713616,0.013746138080023229,0.011359261893742768,0.012412335490402257,0.018076208406826482,0.012544821598645286,0.02846046608855977
activated_balancing_energy_prices - Price_t-105min,0.0010201799131264123,0.0008748378097616297,0.0025281249357408343,0.001061794028653594,0.000906395639703419,0.0031134622154586396,0.0013259440596351624,0.0014661536559087837,0.002868453076211381,0.0013587089589105687,0.0010510967740077603,0.0028260267211026075,0.0015413557769152248,0.0009581700356611691,0.0027645585370428306
temperature_mean_celsius_t-105min,0.03111774805105233,0.019237325058425084,0.08991028821485815,0.023367811962147697,0.010162247045242111,0.016971152885627817,0.015095365699133254,0.007233308433322236,0.015548272585499944,0.017304917292538448,0.01427820806834643,0.04672509585718217,0.027465321390904136,0.020177343453844174,0.10984174027532571
